更新时间,#genre#
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225734/index.m3u8
CCTV9,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://[2409:8087:1a0a:df::4015]:80/wh7f454c46tw1711975279_-1056895978/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8?icpid=88888888&RTS=1713968540&from=4&hms_devid=992&online=1713968540&vqe=3
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw4254168827_1850088835/ott.mobaibox.com/PLTV/3/224/3221228303/index.m3u8?icpid=3&RTS=1668594753&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
CCTV9,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000039BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfHArfvJF2pWpm4RxcBNhZ7j9vEUeCQte%2BbQaOGNIUEEK%2B3RBE1BC9EUsM18gnb%2FyAA
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010052/
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010052/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000028286/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/index.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8?
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/main.m3u8
CCTV9,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000373/index.m3u8?IAS
CCTV9,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001294/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV9,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226434/index.m3u8
CCTV9,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002144/index.m3u8
CCTV9,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226434/index.m3u8
CCTV9,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002144/index.m3u8
CCTV9,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000505
CCTV9,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000505/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000505
CCTV9,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000505/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000410
CCTV9,http://dd.ddzb.fun/php/migu.php?id=cctv9
CCTV9,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.172:9020
CCTV9,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000014583/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000014583
CCTV9,http://gzly.hkychina.com:6003/udp/239.252.220.186:5140
CCTV9,http://iptvcyp.top:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://kxrj.site:998/123/mg.php?id=cctv9
CCTV9,http://nas.hssvm.com:8888/udp/225.1.1.119:5002
CCTV9,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000505
CCTV9,http://ttkx.live:55/lib/aikan.php?id=cctv9
CCTV9,http://tvbox6.icu/tv/migu.php?id=cctv9
CCTV9,http://ygbh666.cn/aikmigu.php?id=cctv9
CCTV9,http://zbdl.jsonjk.top/MGDL/ZBmgDL.php?id=cctv9
CCTV9,p3p://108.181.32.169:28946/64260cef0008fa21edfc09a37d024704
CCTV9,rtp://239.3.1.62:8112
CCTV9-纪录,http://2409:8087:5e00:24::1e:6060/200000001898/460000089800010217/1.m3u8
CCTV9「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTVnews,http://1b6467f415.iok.la:9931/tsfile/live/1036_1.m3u8
CCTV世界地理,http://111.123.105.133:8881/rtp/238.255.2.26:5999
CCTV世界地理,http://118.255.77.14:8887/udp/239.76.254.57:9000
CCTV世界地理,http://1732e975z9.zicp.fun:8082/hls/109/index.m3u8
CCTV世界地理,http://223.145.224.222:8000/udp/239.76.254.57:9000
CCTV世界地理,http://60.26.62.138:4022/rtp/225.1.1.186:5002
CCTV世界地理,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077a61f4f3/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQIxzzxEhTjOtZryLHMXreoGJ1P%2BMWIbO7dcr69BOnWr6VtCf%2FZIGsCvoR9H9LBuL%2Bb%2BgUMie3w0VElI8jl5lx%2Fxs
CCTV世界地理,http://mryx.fun:1025/udp/239.11.0.63:1025
CCTV世界地理,http://nas.hssvm.com:8888/udp/225.1.1.186:5002
CCTV世界地理,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.200:80/PLTV/4/224/3221228680/1.m3u8?accountinfo=iqf%2B%2FzVl%2BDwUCM587YmhVxYnN9tz7M5yQyLT6YcSOlC3sKM6ExysDo0g3A9CbIkxKC%2FWpogN2oDXZwE5U7VLVlZh%2Fit2Go0ns93wVa3gyyM9IWVIwKzNTTXWP6IWBZgKFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024046%2C-1%2C36.156.32.22%2C20241026024046%2CG_SHIJIEDL-CQ%2C1734227797283_6F%3A4B%3AE6%3A16%3A74%3AD4%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436223_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SHIJIEDL-CQ%2FG_SHIJIEDL-CQ&icpid=88888888&from=5&popid=5&hms_devid=123&prioritypopid=5
CCTV世界地理,http://www.lizhinas.top:8688/rtp/239.252.219.93:5140
CCTV世界地理高清,http://110.178.52.111:8085/udp/239.1.1.99:8099
CCTV中学生,http://180.141.200.139:4022/udp/239.81.0.87:4056
CCTV中学生,http://tvbox6.icu/tv/migu.php?id=zxs
CCTV中视购物,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010134/1.m3u8
CCTV俄语,http://182.92.109.190:1668/migu720/migu720.php?id=cgtnr
CCTV俄语,http://tvbox6.icu/tv/migu.php?id=cgtnr
CCTV兵器科技,http://111.123.105.133:8881/rtp/238.255.2.34:5999
CCTV兵器科技,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077907bdcd/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQIxzzxEhTjOtZryLHMXreoGKB9zm%2BIxepVqZYZm7RAv244Kkb0RUYfm4%2FqM8nid95yfI6je%2Fgd5aFLyZ9USd3KbA
CCTV兵器科技,http://mryx.fun:1025/udp/239.11.0.57:1025
CCTV兵器科技,http://www.lizhinas.top:8688/rtp/239.252.219.98:5140
CCTV兵器科技高清,http://110.178.52.111:8085/udp/239.1.1.97:8097
CCTV卫生与健康,http://60.26.62.138:4022/rtp/225.1.1.210:5002
CCTV卫生与健康,http://nas.hssvm.com:8888/udp/225.1.1.210:5002
CCTV发现之旅,http://182.92.109.190:1668/migu720/migu720.php?id=fxzl
CCTV发现之旅,http://tvbox6.icu/tv/migu.php?id=fxzl
CCTV国防军事,http://60.26.62.138:4022/rtp/225.1.1.187:5002
CCTV国防军事,http://nas.hssvm.com:8888/udp/225.1.1.187:5002
CCTV央视台球,http://111.123.105.133:8881/rtp/238.255.2.224:5999
CCTV央视台球,http://118.255.77.14:8887/udp/239.76.254.58:9000
CCTV央视台球,http://1732e975z9.zicp.fun:8082/hls/108/index.m3u8
CCTV央视台球,http://223.145.224.222:8000/udp/239.76.254.58:9000
CCTV央视台球,http://60.26.62.138:4022/rtp/225.1.1.198:5002
CCTV央视台球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380775932cff/1.m3u8?m3u8_level=2
CCTV央视台球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380775932cff/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQIxzzxEhTjOtZryLHMXreoGIhhbZzYqwcgjvvRZLVRTRUXFxC%2BlDuTkdKHPnzcR1DomGVyhFGbQRmDDrX7x%2FDZL0
CCTV央视台球,http://doityoume.x3322.net:5100/rtp/239.69.1.98:10224
CCTV央视台球,http://nas.hssvm.com:8888/udp/225.1.1.198:5002
CCTV央视台球,http://www.lizhinas.top:8688/rtp/239.252.219.80:5140
CCTV央视台球高清,http://110.178.52.111:8085/udp/239.1.1.100:8100
CCTV央视文化精品高清,http://110.178.52.111:8085/udp/239.1.1.91:8091
CCTV女性时尚,http://113.195.4.134:9901/tsfile/live/1054_1.m3u8?key=txiptv
CCTV女性时尚,http://218.67.180.251:8888/udp/225.1.2.172:5002
CCTV女性时尚,http://43.132.64.50/outlivecloud-cdn.ysp.cctv.cn/ysp/2024172203.m3u8
CCTV女性时尚,http://60.26.62.138:4022/rtp/225.1.1.190:5002
CCTV女性时尚,http://nas.hssvm.com:8888/udp/225.1.1.190:5002
CCTV女性时尚,http://www.lizhinas.top:8688/rtp/239.252.219.94:5140
CCTV女性时尚高清,http://110.178.52.111:8085/udp/239.1.1.89:8089
CCTV怀旧剧场,http://110.178.52.119:8084/udp/239.1.1.95:8095
CCTV怀旧剧场,http://110.241.188.219:808/hls/56/index.m3u8
CCTV怀旧剧场,http://111.123.105.133:8881/rtp/238.255.2.33:5999
CCTV怀旧剧场,http://112.234.23.81:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV怀旧剧场,http://1732e975z9.zicp.fun:8082/hls/112/index.m3u8
CCTV怀旧剧场,http://223.145.224.222:8000/udp/239.76.254.53:9000
CCTV怀旧剧场,http://60.26.62.138:4022/rtp/225.1.1.184:5002
CCTV怀旧剧场,http://nas.hssvm.com:8888/udp/225.1.1.184:5002
CCTV怀旧剧场,http://www.lizhinas.top:8688/rtp/239.252.219.90:5140
CCTV怀旧剧场高请,http://110.178.52.111:8085/udp/239.1.1.95:8095
CCTV文化精品,http://110.178.52.119:8084/udp/239.1.1.91:8091
CCTV文化精品,http://111.123.105.133:8881/rtp/238.255.2.32:5999
CCTV文化精品,http://1732e975z9.zicp.fun:8082/hls/107/index.m3u8
CCTV文化精品,http://60.26.62.138:4022/rtp/225.1.1.189:5002
CCTV文化精品,http://nas.hssvm.com:8888/udp/225.1.1.189:5002
CCTV文化精品,http://www.lizhinas.top:8688/rtp/239.252.219.81:5140
CCTV新科动漫,http://60.26.62.138:4022/rtp/225.1.1.191:5002
CCTV新科动漫,http://nas.hssvm.com:8888/udp/225.1.1.191:5002
CCTV法语,http://tvbox6.icu/tv/migu.php?id=cgtnf
CCTV电视指南,http://110.178.52.119:8084/udp/239.1.1.90:8090
CCTV电视指南,http://60.26.62.138:4022/rtp/225.1.1.194:5002
CCTV电视指南,http://nas.hssvm.com:8888/udp/225.1.1.194:5002
CCTV电视指南,http://www.lizhinas.top:8688/rtp/239.252.219.97:5140
CCTV电视指南高清,http://110.178.52.111:8085/udp/239.1.1.90:8090
CCTV第一剧场,http://111.123.105.133:8881/rtp/238.255.2.25:5999
CCTV第一剧场,http://112.234.23.81:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV第一剧场,http://113.195.4.134:9901/tsfile/live/1028_1.m3u8?key=txiptv
CCTV第一剧场,http://1732e975z9.zicp.fun:8082/hls/117/index.m3u8
CCTV第一剧场,http://60.26.62.138:4022/rtp/225.1.1.183:5002
CCTV第一剧场,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077f5ca035/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQIxzzxEhTjOtZryLHMXreoGIg5Jm9ufDm6djkkrhWP0zlHbXMBq03w%2FgOHENZxE4ay%2BEXqK0XzFFWJtPAReIvdhE
CCTV第一剧场,http://nas.hssvm.com:8888/udp/225.1.1.183:5002
CCTV第一剧场,http://www.lizhinas.top:8688/rtp/239.252.219.86:5140
CCTV第一剧场高清,http://110.178.52.111:8085/udp/239.1.1.94:8094
CCTV老故事,http://60.26.62.138:4022/rtp/225.1.1.188:5002
CCTV老故事,http://nas.hssvm.com:8888/udp/225.1.1.188:5002
CCTV老故事,http://tvbox6.icu/tv/migu.php?id=lgs
CCTV西班牙语,http://182.92.109.190:1668/migu720/migu720.php?id=cgtne
CCTV西班牙语,http://tvbox6.icu/tv/migu.php?id=cgtne
CCTV阿拉伯语,http://182.92.109.190:1668/migu720/migu720.php?id=cgtna
CCTV阿拉伯语,http://tvbox6.icu/tv/migu.php?id=cgtna
CCTV风云剧场,http://110.241.188.219:808/hls/57/index.m3u8
CCTV风云剧场,http://111.123.105.133:8881/rtp/238.255.2.28:5999
CCTV风云剧场,http://113.195.4.134:9901/tsfile/live/1037_1.m3u8?key=txiptv
CCTV风云剧场,http://113.195.4.134:9901/tsfile/live/1085_1.m3u8?key=txiptv
CCTV风云剧场,http://121.29.111.73:8888/rtp/239.253.93.251:6429
CCTV风云剧场,http://1732e975z9.zicp.fun:8082/hls/115/index.m3u8
CCTV风云剧场,http://218.67.180.251:8888/udp/225.1.2.174:5002
CCTV风云剧场,http://60.26.62.138:4022/rtp/225.1.1.185:5002
CCTV风云剧场,http://nas.hssvm.com:8888/udp/225.1.1.185:5002
CCTV风云剧场,http://www.lizhinas.top:8688/rtp/239.252.219.89:5140
CCTV风云剧场高清,http://110.178.52.111:8085/udp/239.1.1.93:8093
CCTV风云足球,http://111.123.105.133:8881/rtp/238.255.2.29:5999
CCTV风云足球,http://113.195.4.134:9901/tsfile/live/1049_1.m3u8?key=txiptv
CCTV风云足球,http://118.255.77.14:8887/udp/239.76.254.52:9000
CCTV风云足球,http://1732e975z9.zicp.fun:8082/hls/113/index.m3u8
CCTV风云足球,http://183.185.223.211:8085/rtp/226.0.1.209:2122
CCTV风云足球,http://183.191.226.111:8085/rtp/226.0.1.209:2122
CCTV风云足球,http://60.223.72.168:8002/rtp/226.0.1.209:2122
CCTV风云足球,http://60.26.62.138:4022/rtp/225.1.1.181:5002
CCTV风云足球,http://nas.hssvm.com:8888/udp/225.1.1.181:5002
CCTV风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5
CCTV风云足球,http://www.lizhinas.top:8688/rtp/239.252.219.96:5140
CCTV风云足球高清,http://110.178.52.111:8085/udp/239.1.1.101:8101
CCTV风云音乐,http://110.178.52.119:8084/udp/239.1.1.96:8096
CCTV风云音乐,http://111.123.105.133:8881/rtp/238.255.2.24:5999
CCTV风云音乐,http://1732e975z9.zicp.fun:8082/hls/114/index.m3u8
CCTV风云音乐,http://60.26.62.138:4022/rtp/225.1.1.192:5002
CCTV风云音乐,http://nas.hssvm.com:8888/udp/225.1.1.192:5002
CCTV风云音乐,http://www.lizhinas.top:8688/rtp/239.252.219.87:5140
CCTV风云音乐高请,http://110.178.52.111:8085/udp/239.1.1.96:8096
CCTV高尔夫网球,http://60.26.62.138:4022/rtp/225.1.1.182:5002
CCTV高尔夫网球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807743b61bb/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQIxzzxEhTjOtZryLHMXreoGLY7Qr44mlU8Mm7hAKppcofYcqtkgnrIU1veEPNSLwHTPQxqGjPgZkOj3N28h2Dcwo
CCTV高尔夫网球,http://[2409:8087:74d9:21::6]/270000001128/9900000094/index.m3u8
CCTV高尔夫网球,http://nas.hssvm.com:8888/udp/225.1.1.182:5002
CCTV高尔夫网球,http://www.lizhinas.top:8688/rtp/239.252.219.95:5140
CCTV高尔夫网球高清,http://110.178.52.111:8085/udp/239.1.1.102:8102
CETV-1,http://121.19.134.246:808/hls/62/index.m3u8
CETV-4,http://49.113.179.174:4022/udp/238.125.3.92:5140
CETV1 (576p),http://117.161.133.51:81/gitv_live/G_CETV-1/G_CETV-1.m3u8?p=GITV
CETV1,http://zteres.sn.chinamobile.com:6060/000000001000/5000000002000002652/index.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3
CETV2 (576p),http://117.161.133.51:81/gitv_live/G_CETV-2/G_CETV-2.m3u8?p=GITV
CETV4,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031126/index.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3
CGNTV Japan (720p),http://cgntv-glive.ofsdelivery.net/live/cgntv_jp/playlist.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN英语,http://live.cgtn.com/1000/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
CHC动作电影,P2p://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
CHC动作电影,P2p://generationnexxxt.com:19806/ba97d7744f9b4bbaac3d6bb6b9e3798b
CHC动作电影,http://1.83.124.181:8888/rtp/239.112.205.207:5140
CHC动作电影,http://106.39.160.146/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?CONTENTID=00000110240324_1
CHC动作电影,http://106.39.160.155/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影,http://112.235.200.153:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.200.195:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.200.61:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.200.85:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.202.159:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.202.247:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.202.75:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://117.114.153.18:8180/TV00000000000000000093@HHZT
CHC动作电影,http://121.24.98.232:8090/hls/98/index.m3u8
CHC动作电影,http://121.24.99.168:8090/hls/98/index.m3u8
CHC动作电影,http://123.161.132.222:9901/tsfile/live/1113_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://171.110.42.48:8181/tsfile/live/1016_1.m3u8
CHC动作电影,http://175.10.35.133:4502/udp/239.76.245.243:1234
CHC动作电影,http://218.68.54.141:8888/udp/225.1.1.215:5002
CHC动作电影,http://58.48.5.186:1111/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://60.223.186.204:10000/rtp/226.0.2.94:8012
CHC动作电影,http://60.26.62.138:4022/rtp/225.1.1.215:5002
CHC动作电影,http://[2001:250:5800:1005::155]:80/liverespath/e0096742f0c5be4c5225cf3c7ab1077177bec05f/index.m3u8
CHC动作电影,http://[2409:8087:1a01:df::4021]/TVOD/88888888/224/3221225555/main.m3u8
CHC动作电影,http://[2409:8087:1a01:df::4021]:80/TVOD/88888888/224/3221225555/main.m3u8
CHC动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CHC动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CHC动作电影,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1555700033_-766721196/ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8?icpid=3&RTS=1674385966&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000018653/index.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000003000000017/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000017&livemode=1&stbId=3
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
CHC动作电影,http://[2409:8087:74d9:21::6]/270000001128/9900000106/index.m3u8
CHC动作电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000106/index.m3u8
CHC动作电影,http://cg0.hunancatv.cn:9090/live/CHCDZDY_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604316076&srchost=172.16.22.158:8060&gid=ZF3q5L%2FmYWch1qWqTIPAjw%3D%3D
CHC动作电影,http://cg1.hunancatv.cn:9090/live/CHCDZDY_8000.m3u8?t=GybtsMb6rF4QAbWTetat6g%3D%3D&u=HNTV01YU00021202&p=8&cid=100000189&pid=&l=1&d=48555E45F7FC&ip=192.168.197.8&n=CHCDZDY_8000&errorcode=0&sid=Cr7LfDpXE67QA0Nus2tGvg%3D%3D&r=20231212111337&e=20231212151337&nc=RcaFZlcDLlzv&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=4379470835422696805&srchost=172.16.22.158:8060&gid=f1hKFIYFjbQUf%2BTk5FhuTg%3D%3D
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,http://dd.ddzb.fun/php/migu.php?id=dzdy
CHC动作电影,http://diyp.zxxoo.work/douyu/6763930
CHC动作电影,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.16:9616
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz
CHC动作电影,http://fxgm.fxjf.work:19901/tsfile/live/1015_1.m3u8
CHC动作电影,http://gzly.hkychina.com:6003/udp/239.252.219.85:5140
CHC动作电影,http://iptvcyp.top:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002
CHC动作电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcdzdy
CHC动作电影,http://ttkx.live:55/lib/aikan.php?id=chcdz
CHC动作电影,http://tvbox6.icu/tv/migu.php?id=chcdzdy
CHC动作电影,http://video.qd.sdu.edu.cn/liverespath/e0096742f0c5be4c5225cf3c7ab1077177bec05f/index.m3u8
CHC动作电影,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000018653
CHC动作电影,http://ygbh666.cn/aikmigu.php?id=chcdz
CHC动作电影,http://zbdl.jsonjk.top/MGDL/ZBmgDL.php?id=chcdz
CHC动作电影,http://zhuji.sdrnwl.cn:9901/tsfile/live/1060_1.m3u8
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
CHC动作电影,mitv://generationnexxxt.com:19806/ab40a3bbbef244a1b4c8c0f841f0561f
CHC家庭影院,P2p://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf
CHC家庭影院,P2p://generationnexxxt.com:19806/9151cec1ea824240b5ee3be1a48ae2c9
CHC家庭影院,http://1.83.124.181:8888/rtp/239.112.205.205:5140
CHC家庭影院,http://106.39.160.146/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?CONTENTID=00000110240323_1
CHC家庭影院,http://106.39.160.155/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://111.20.40.171/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://112.235.200.153:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
